p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
7.410901620841522e-9,0.29542173715199793,0.873,0.55,2.3178335909343945e-4,0,Ddx58
8.163317502590808e-9,0.5073277991816192,0.658,0.25,2.553159182110301e-4,0,Fxyd6
8.20285237814754e-9,0.4872906651340281,0.911,0.617,2.5655241097894245e-4,0,Xdh
8.990796764179972e-9,0.2842108691887734,0.316,0.025,2.811961595964928e-4,0,Slc2a6
9.723560829063898e-9,-0.552225275176145,0.797,0.875,3.041140884898025e-4,0,Gpx4
1.0850590364217703e-8,0.6159433803947363,0.62,0.233,3.393630642312729e-4,0,Ifi213
1.1100404961990747e-8,0.3367941803308266,0.671,0.225,3.471762655912226e-4,0,Oas2
1.1832996557349375e-8,0.40868565797720624,0.911,0.6,3.7008880032765904e-4,0,Gm4951
1.2771080250535456e-8,0.720261628509175,0.848,0.442,3.994283059157469e-4,0,Rsad2
1.3752130677541702e-8,0.3043701948268097,0.456,0.092,4.301116390707943e-4,0,Mdk
1.3952784699429166e-8,-0.8671686234225039,0.582,0.758,4.363872942593466e-4,0,Tpm1
1.396227426957807e-8,0.395224465955689,0.62,0.233,4.366840900553237e-4,0,Ccrl2
1.4289942161240456e-8,0.48234127951976125,1,0.792,4.469322310349565e-4,0,Cfb
1.4520507804452364e-8,0.44898413611046706,0.722,0.333,4.5414340209205215e-4,0,Isg20
1.4710460992842274e-8,0.42041338014800655,0.975,0.758,4.60084378012135e-4,0,Psma5
1.5285413175591988e-8,0.2828167234118532,0.709,0.233,4.78066582479815e-4,0,Atxn7l1
1.5341003817318174e-8,0.33138102472740183,0.835,0.4,4.798052353904432e-4,0,Abhd16a
1.55399202981548e-8,0.5939019658088794,0.886,0.575,4.8602654724508955e-4,0,Pla1a
1.587383845939519e-8,-0.7171965886140753,0.392,0.725,4.964701716560439e-4,0,Chrdl1
1.6154840083197843e-8,0.39772943988492876,0.81,0.375,5.052587784420957e-4,0,Oas3
1.6165682364755527e-8,0.47378583248966843,0.975,0.842,5.055978816400938e-4,0,Gbp7
1.679441741943181e-8,0.3275176947170699,0.747,0.3,5.252621992101493e-4,0,Carmil1
1.9815195251432084e-8,-0.6707058000068533,0.329,0.65,6.197400466837899e-4,0,Metrnl
2.0880380521856805e-8,-0.471145209343848,0.139,0.508,6.530547812015935e-4,0,Adamtsl5
2.27753587628713e-8,0.5417819343344956,0.937,0.817,7.123221206675628e-4,0,Serpinf1
2.424167838048475e-8,0.3820103567407418,0.975,0.858,7.581827330280411e-4,0,Pdia6
2.4876700437879746e-8,0.40927916719414786,0.633,0.217,7.780436828951269e-4,0,Ddx60
2.4938896515660578e-8,0.30326313404737126,1,0.983,7.799889274238002e-4,0,Npc2
2.6188380254612543e-8,0.47046944827433945,0.848,0.542,8.190677808432619e-4,0,Slc39a14
2.8515927324476013e-8,0.37240153902392065,0.43,0.1,8.918641430003118e-4,0,Bmper
2.918851875750283e-8,-0.5853897211038281,0.177,0.525,9.129001126596585e-4,0,Itgb3
3.194888442413155e-8,-0.538805529080976,0.506,0.758,9.992333092491384e-4,0,Kras
3.4189944769318805e-8,0.5405377393217428,0.823,0.467,0.001069324712605215,0,Srpx
